step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
1077.0,[840],[703266.6666666674],[2204766.666666668],[0.0]
1078.0,[840],[703266.6666666674],[2204766.666666668],[0.0]
1079.0,[840],[703266.6666666674],[2204766.666666668],[0.0]
1080.0,[848],[709964.4444444452],[2225764.444444446],[0.0]
1081.0,[848],[709964.4444444452],[2225764.444444446],[0.0]
1082.0,[848],[709964.4444444452],[2225764.444444446],[0.0]
1083.0,[852],[713313.3333333341],[2236263.333333335],[0.0]
1084.0,[852],[713313.3333333341],[2236263.333333335],[0.0]
1085.0,[852],[713313.3333333341],[2236263.333333335],[0.0]
1086.0,[852],[713313.3333333341],[2236263.333333335],[0.0]
1087.0,[852],[713313.3333333341],[2236263.333333335],[0.0]
1088.0,[852],[713313.3333333341],[2236263.333333335],[0.0]
1089.0,[852],[713313.3333333341],[2236263.333333335],[0.0]
1090.0,[852],[713313.3333333341],[2236263.333333335],[0.0]
1091.0,[852],[713313.3333333341],[2236263.333333335],[0.0]
1092.0,[852],[713313.3333333341],[2236263.333333335],[0.0]
1093.0,[852],[713313.3333333341],[2236263.333333335],[0.0]
1094.0,[852],[713313.3333333341],[2236263.333333335],[0.0]
1095.0,[857],[717499.4444444452],[2249386.944444446],[0.0]
1096.0,[858],[718336.6666666674],[2252011.666666668],[0.0]
1097.0,[858],[718336.6666666674],[2252011.666666668],[0.0]
1098.0,[863],[722522.7777777786],[2265135.277777779],[0.0]
1099.0,[864],[723360.0000000008],[2267760.000000001],[0.0]
1100.0,[864],[723360.0000000008],[2267760.000000001],[0.0]
1101.0,[864],[723360.0000000008],[2267760.000000001],[0.0]
1102.0,[864],[723360.0000000008],[2267760.000000001],[0.0]
1103.0,[864],[723360.0000000008],[2267760.000000001],[0.0]
1104.0,[864],[723360.0000000008],[2267760.000000001],[0.0]
1105.0,[864],[723360.0000000008],[2267760.000000001],[0.0]
1106.0,[864],[723360.0000000008],[2267760.000000001],[0.0]
1107.0,[864],[723360.0000000008],[2267760.000000001],[0.0]
1108.0,[864],[723360.0000000008],[2267760.000000001],[0.0]
1109.0,[870],[728383.3333333342],[2283508.3333333344],[0.0]
1110.0,[871],[729220.5555555564],[2286133.0555555564],[0.0]
1111.0,[871],[729220.5555555564],[2286133.0555555564],[0.0]
1112.0,[872],[730057.7777777787],[2288757.7777777785],[0.0]
1113.0,[872],[730057.7777777787],[2288757.7777777785],[0.0]
1114.0,[872],[730057.7777777787],[2288757.7777777785],[0.0]
1115.0,[872],[730057.7777777787],[2288757.7777777785],[0.0]
1116.0,[875],[732569.4444444453],[2296631.944444445],[0.0]
1117.0,[875],[732569.4444444453],[2296631.944444445],[0.0]
1118.0,[876],[733406.6666666676],[2299256.666666667],[0.0]
1119.0,[876],[733406.6666666676],[2299256.666666667],[0.0]
1120.0,[876],[733406.6666666676],[2299256.666666667],[0.0]
1121.0,[876],[733406.6666666676],[2299256.666666667],[0.0]
1122.0,[876],[733406.6666666676],[2299256.666666667],[0.0]
1123.0,[876],[733406.6666666676],[2299256.666666667],[0.0]
1124.0,[881],[737592.7777777787],[2312380.277777778],[0.0]
1125.0,[881],[737592.7777777787],[2312380.277777778],[0.0]
1126.0,[881],[737592.7777777787],[2312380.277777778],[0.0]
1127.0,[884],[740104.4444444453],[2320254.4444444445],[0.0]
1128.0,[884],[740104.4444444453],[2320254.4444444445],[0.0]
1129.0,[884],[740104.4444444453],[2320254.4444444445],[0.0]
1130.0,[884],[740104.4444444453],[2320254.4444444445],[0.0]
1131.0,[884],[740104.4444444453],[2320254.4444444445],[0.0]
1132.0,[884],[740104.4444444453],[2320254.4444444445],[0.0]
1133.0,[884],[740104.4444444453],[2320254.4444444445],[0.0]
1134.0,[888],[743453.3333333342],[2330753.3333333335],[0.0]
1135.0,[888],[743453.3333333342],[2330753.3333333335],[0.0]
1136.0,[888],[743453.3333333342],[2330753.3333333335],[0.0]
1137.0,[888],[743453.3333333342],[2330753.3333333335],[0.0]
1138.0,[893],[747639.4444444453],[2343876.9444444445],[0.0]
1139.0,[893],[747639.4444444453],[2343876.9444444445],[0.0]
1140.0,[893],[747639.4444444453],[2343876.9444444445],[0.0]
1141.0,[896],[750151.1111111119],[2351751.111111111],[0.0]
1142.0,[896],[750151.1111111119],[2351751.111111111],[0.0]
1143.0,[896],[750151.1111111119],[2351751.111111111],[0.0]
1144.0,[896],[750151.1111111119],[2351751.111111111],[0.0]
1145.0,[896],[750151.1111111119],[2351751.111111111],[0.0]
1146.0,[896],[750151.1111111119],[2351751.111111111],[0.0]
1147.0,[896],[750151.1111111119],[2351751.111111111],[0.0]
1148.0,[896],[750151.1111111119],[2351751.111111111],[0.0]
1149.0,[896],[750151.1111111119],[2351751.111111111],[0.0]
1150.0,[896],[750151.1111111119],[2351751.111111111],[0.0]
1151.0,[896],[750151.1111111119],[2351751.111111111],[0.0]
1152.0,[903],[756011.6666666674],[2370124.1666666665],[0.0]
1153.0,[903],[756011.6666666674],[2370124.1666666665],[0.0]
1154.0,[903],[756011.6666666674],[2370124.1666666665],[0.0]
1155.0,[906],[758523.3333333341],[2377998.333333333],[0.0]
1156.0,[908],[760197.7777777786],[2383247.7777777775],[0.0]
1157.0,[908],[760197.7777777786],[2383247.7777777775],[0.0]
1158.0,[908],[760197.7777777786],[2383247.7777777775],[0.0]
1159.0,[908],[760197.7777777786],[2383247.7777777775],[0.0]
1160.0,[908],[760197.7777777786],[2383247.7777777775],[0.0]
1161.0,[908],[760197.7777777786],[2383247.7777777775],[0.0]
1162.0,[908],[760197.7777777786],[2383247.7777777775],[0.0]
1163.0,[908],[760197.7777777786],[2383247.7777777775],[0.0]
1164.0,[908],[760197.7777777786],[2383247.7777777775],[0.0]
1165.0,[908],[760197.7777777786],[2383247.7777777775],[0.0]
1166.0,[908],[760197.7777777786],[2383247.7777777775],[0.0]
1167.0,[913],[764383.8888888897],[2396371.3888888885],[0.0]
1168.0,[914],[765221.1111111119],[2398996.1111111105],[0.0]
1169.0,[914],[765221.1111111119],[2398996.1111111105],[0.0]
1170.0,[919],[769407.2222222231],[2412119.7222222215],[0.0]
1171.0,[920],[770244.4444444453],[2414744.4444444436],[0.0]
1172.0,[920],[770244.4444444453],[2414744.4444444436],[0.0]
1173.0,[920],[770244.4444444453],[2414744.4444444436],[0.0]
1174.0,[920],[770244.4444444453],[2414744.4444444436],[0.0]
1175.0,[920],[770244.4444444453],[2414744.4444444436],[0.0]
1176.0,[920],[770244.4444444453],[2414744.4444444436],[0.0]
1177.0,[920],[770244.4444444453],[2414744.4444444436],[0.0]
1178.0,[920],[770244.4444444453],[2414744.4444444436],[0.0]
1179.0,[920],[770244.4444444453],[2414744.4444444436],[0.0]
1180.0,[920],[770244.4444444453],[2414744.4444444436],[0.0]
1181.0,[925],[774430.5555555564],[2427868.0555555546],[0.0]
1182.0,[925],[774430.5555555564],[2427868.0555555546],[0.0]
1183.0,[925],[774430.5555555564],[2427868.0555555546],[0.0]
1184.0,[928],[776942.2222222231],[2435742.222222221],[0.0]
1185.0,[928],[776942.2222222231],[2435742.222222221],[0.0]
1186.0,[928],[776942.2222222231],[2435742.222222221],[0.0]
1187.0,[928],[776942.2222222231],[2435742.222222221],[0.0]
1188.0,[932],[780291.1111111119],[2446241.11111111],[0.0]
1189.0,[932],[780291.1111111119],[2446241.11111111],[0.0]
1190.0,[932],[780291.1111111119],[2446241.11111111],[0.0]
1191.0,[932],[780291.1111111119],[2446241.11111111],[0.0]
1192.0,[932],[780291.1111111119],[2446241.11111111],[0.0]
1193.0,[932],[780291.1111111119],[2446241.11111111],[0.0]
1194.0,[932],[780291.1111111119],[2446241.11111111],[0.0]
1195.0,[932],[780291.1111111119],[2446241.11111111],[0.0]
1196.0,[937],[784477.2222222231],[2459364.722222221],[0.0]
1197.0,[937],[784477.2222222231],[2459364.722222221],[0.0]
1198.0,[937],[784477.2222222231],[2459364.722222221],[0.0]
1199.0,[940],[786988.8888888897],[2467238.8888888876],[0.0]
1200.0,[940],[786988.8888888897],[2467238.8888888876],[0.0]
1201.0,[940],[786988.8888888897],[2467238.8888888876],[0.0]
1202.0,[940],[786988.8888888897],[2467238.8888888876],[0.0]
1203.0,[940],[786988.8888888897],[2467238.8888888876],[0.0]
1204.0,[940],[786988.8888888897],[2467238.8888888876],[0.0]
1205.0,[940],[786988.8888888897],[2467238.8888888876],[0.0]
1206.0,[944],[790337.7777777786],[2477737.7777777766],[0.0]
1207.0,[944],[790337.7777777786],[2477737.7777777766],[0.0]
1208.0,[944],[790337.7777777786],[2477737.7777777766],[0.0]
1209.0,[944],[790337.7777777786],[2477737.7777777766],[0.0]
1210.0,[949],[794523.8888888897],[2490861.3888888876],[0.0]
1211.0,[949],[794523.8888888897],[2490861.3888888876],[0.0]
1212.0,[949],[794523.8888888897],[2490861.3888888876],[0.0]
1213.0,[952],[797035.5555555563],[2498735.555555554],[0.0]
1214.0,[952],[797035.5555555563],[2498735.555555554],[0.0]
1215.0,[952],[797035.5555555563],[2498735.555555554],[0.0]
1216.0,[952],[797035.5555555563],[2498735.555555554],[0.0]
1217.0,[952],[797035.5555555563],[2498735.555555554],[0.0]
1218.0,[952],[797035.5555555563],[2498735.555555554],[0.0]
1219.0,[952],[797035.5555555563],[2498735.555555554],[0.0]
1220.0,[952],[797035.5555555563],[2498735.555555554],[0.0]
1221.0,[952],[797035.5555555563],[2498735.555555554],[0.0]
1222.0,[952],[797035.5555555563],[2498735.555555554],[0.0]
1223.0,[952],[797035.5555555563],[2498735.555555554],[0.0]
1224.0,[960],[803733.3333333341],[2519733.333333332],[0.0]
1225.0,[960],[803733.3333333341],[2519733.333333332],[0.0]
1226.0,[960],[803733.3333333341],[2519733.333333332],[0.0]
1227.0,[964],[807082.222222223],[2530232.222222221],[0.0]
1228.0,[964],[807082.222222223],[2530232.222222221],[0.0]
1229.0,[964],[807082.222222223],[2530232.222222221],[0.0]
1230.0,[964],[807082.222222223],[2530232.222222221],[0.0]
1231.0,[964],[807082.222222223],[2530232.222222221],[0.0]
1232.0,[964],[807082.222222223],[2530232.222222221],[0.0]
1233.0,[964],[807082.222222223],[2530232.222222221],[0.0]
1234.0,[964],[807082.222222223],[2530232.222222221],[0.0]
1235.0,[964],[807082.222222223],[2530232.222222221],[0.0]
1236.0,[964],[807082.222222223],[2530232.222222221],[0.0]
1237.0,[964],[807082.222222223],[2530232.222222221],[0.0]
1238.0,[964],[807082.222222223],[2530232.222222221],[0.0]
1239.0,[971],[812942.7777777785],[2548605.2777777766],[0.0]
1240.0,[971],[812942.7777777785],[2548605.2777777766],[0.0]
1241.0,[971],[812942.7777777785],[2548605.2777777766],[0.0]
1242.0,[976],[817128.8888888896],[2561728.8888888876],[0.0]
1243.0,[976],[817128.8888888896],[2561728.8888888876],[0.0]
1244.0,[976],[817128.8888888896],[2561728.8888888876],[0.0]
1245.0,[976],[817128.8888888896],[2561728.8888888876],[0.0]
1246.0,[976],[817128.8888888896],[2561728.8888888876],[0.0]
1247.0,[976],[817128.8888888896],[2561728.8888888876],[0.0]
1248.0,[976],[817128.8888888896],[2561728.8888888876],[0.0]
1249.0,[976],[817128.8888888896],[2561728.8888888876],[0.0]
1250.0,[976],[817128.8888888896],[2561728.8888888876],[0.0]
1251.0,[976],[817128.8888888896],[2561728.8888888876],[0.0]
1252.0,[976],[817128.8888888896],[2561728.8888888876],[0.0]
1253.0,[982],[822152.222222223],[2577477.222222221],[0.0]
1254.0,[982],[822152.222222223],[2577477.222222221],[0.0]
1255.0,[983],[822989.4444444452],[2580101.944444443],[0.0]
1256.0,[984],[823826.6666666674],[2582726.666666665],[0.0]
1257.0,[984],[823826.6666666674],[2582726.666666665],[0.0]
1258.0,[984],[823826.6666666674],[2582726.666666665],[0.0]
1259.0,[984],[823826.6666666674],[2582726.666666665],[0.0]
1260.0,[988],[827175.5555555563],[2593225.555555554],[0.0]
1261.0,[988],[827175.5555555563],[2593225.555555554],[0.0]
1262.0,[988],[827175.5555555563],[2593225.555555554],[0.0]
1263.0,[988],[827175.5555555563],[2593225.555555554],[0.0]
1264.0,[988],[827175.5555555563],[2593225.555555554],[0.0]
1265.0,[988],[827175.5555555563],[2593225.555555554],[0.0]
1266.0,[988],[827175.5555555563],[2593225.555555554],[0.0]
1267.0,[988],[827175.5555555563],[2593225.555555554],[0.0]
1268.0,[993],[831361.6666666674],[2606349.166666665],[0.0]
1269.0,[993],[831361.6666666674],[2606349.166666665],[0.0]
1270.0,[993],[831361.6666666674],[2606349.166666665],[0.0]
1271.0,[996],[833873.3333333341],[2614223.3333333316],[0.0]
1272.0,[996],[833873.3333333341],[2614223.3333333316],[0.0]
1273.0,[996],[833873.3333333341],[2614223.3333333316],[0.0]
1274.0,[996],[833873.3333333341],[2614223.3333333316],[0.0]
1275.0,[996],[833873.3333333341],[2614223.3333333316],[0.0]
1276.0,[996],[833873.3333333341],[2614223.3333333316],[0.0]
1277.0,[996],[833873.3333333341],[2614223.3333333316],[0.0]
1278.0,[1000],[837222.222222223],[2624722.2222222206],[0.0]
1279.0,[1000],[837222.222222223],[2624722.2222222206],[0.0]
1280.0,[1000],[837222.222222223],[2624722.2222222206],[0.0]
1281.0,[1000],[837222.222222223],[2624722.2222222206],[0.0]
1282.0,[1005],[841408.3333333341],[2637845.8333333316],[0.0]
1283.0,[1005],[841408.3333333341],[2637845.8333333316],[0.0]
1284.0,[1005],[841408.3333333341],[2637845.8333333316],[0.0]
1285.0,[1008],[843920.0000000007],[2645719.999999998],[0.0]
1286.0,[1008],[843920.0000000007],[2645719.999999998],[0.0]
1287.0,[1008],[843920.0000000007],[2645719.999999998],[0.0]
1288.0,[1008],[843920.0000000007],[2645719.999999998],[0.0]
1289.0,[1008],[843920.0000000007],[2645719.999999998],[0.0]
1290.0,[1008],[843920.0000000007],[2645719.999999998],[0.0]
1291.0,[1008],[843920.0000000007],[2645719.999999998],[0.0]
1292.0,[1008],[843920.0000000007],[2645719.999999998],[0.0]
1293.0,[1008],[843920.0000000007],[2645719.999999998],[0.0]
1294.0,[1008],[843920.0000000007],[2645719.999999998],[0.0]
1295.0,[1008],[843920.0000000007],[2645719.999999998],[0.0]
1296.0,[1015],[849780.5555555562],[2664093.0555555536],[0.0]
1297.0,[1015],[849780.5555555562],[2664093.0555555536],[0.0]
1298.0,[1016],[850617.7777777785],[2666717.7777777757],[0.0]
1299.0,[1020],[853966.6666666673],[2677216.6666666646],[0.0]
1300.0,[1020],[853966.6666666673],[2677216.6666666646],[0.0]
1301.0,[1020],[853966.6666666673],[2677216.6666666646],[0.0]
