step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
2836.0,[1895],[1396468.14225347],[4378163.290245193],[0.0]
2837.0,[1895],[1396468.14225347],[4378163.290245193],[0.0]
2838.0,[1896],[1397223.3153250627],[4380530.799613367],[0.0]
2839.0,[1896],[1397223.3153250627],[4380530.799613367],[0.0]
2840.0,[1897],[1398032.3936562769],[4383067.293853476],[0.0]
2841.0,[1897],[1398032.3936562769],[4383067.293853476],[0.0]
2842.0,[1897],[1398032.3936562769],[4383067.293853476],[0.0]
2843.0,[1898],[1398755.9893978664],[4385335.815270901],[0.0]
2844.0,[1902],[1401733.765485701],[4394671.715532385],[0.0]
2845.0,[1905],[1403907.0072165285],[4401485.1104712775],[0.0]
2846.0,[1906],[1404637.0051822152],[4403773.701241762],[0.0]
2847.0,[1906],[1404637.0051822152],[4403773.701241762],[0.0]
2848.0,[1906],[1404637.0051822152],[4403773.701241762],[0.0]
2849.0,[1907],[1405397.7780313923],[4406158.764891197],[0.0]
2850.0,[1908],[1406178.427198875],[4408606.137549127],[0.0]
2851.0,[1908],[1406178.427198875],[4408606.137549127],[0.0]
2852.0,[1908],[1406178.427198875],[4408606.137549127],[0.0]
2853.0,[1908],[1406178.427198875],[4408606.137549127],[0.0]
2854.0,[1908],[1406178.427198875],[4408606.137549127],[0.0]
2855.0,[1908],[1406178.427198875],[4408606.137549127],[0.0]
2856.0,[1913],[1409780.497495936],[4419899.294019153],[0.0]
2857.0,[1916],[1411785.3640469045],[4426184.833216948],[0.0]
2858.0,[1916],[1411785.3640469045],[4426184.833216948],[0.0]
2859.0,[1916],[1411785.3640469045],[4426184.833216948],[0.0]
2860.0,[1916],[1411785.3640469045],[4426184.833216948],[0.0]
2861.0,[1916],[1411785.3640469045],[4426184.833216948],[0.0]
2862.0,[1916],[1411785.3640469045],[4426184.833216948],[0.0]
2863.0,[1916],[1411785.3640469045],[4426184.833216948],[0.0]
2864.0,[1916],[1411785.3640469045],[4426184.833216948],[0.0]
2865.0,[1916],[1411785.3640469045],[4426184.833216948],[0.0]
2866.0,[1916],[1411785.3640469045],[4426184.833216948],[0.0]
2867.0,[1916],[1411785.3640469045],[4426184.833216948],[0.0]
2868.0,[1918],[1413228.9296180997],[4430710.683290651],[0.0]
2869.0,[1920],[1414581.617758606],[4434951.566518529],[0.0]
2870.0,[1920],[1414581.617758606],[4434951.566518529],[0.0]
2871.0,[1920],[1414581.617758606],[4434951.566518529],[0.0]
2872.0,[1920],[1414581.617758606],[4434951.566518529],[0.0]
2873.0,[1920],[1414581.617758606],[4434951.566518529],[0.0]
2874.0,[1920],[1414581.617758606],[4434951.566518529],[0.0]
2875.0,[1920],[1414581.617758606],[4434951.566518529],[0.0]
2876.0,[1920],[1414581.617758606],[4434951.566518529],[0.0]
2877.0,[1920],[1414581.617758606],[4434951.566518529],[0.0]
2878.0,[1920],[1414581.617758606],[4434951.566518529],[0.0]
2879.0,[1920],[1414581.617758606],[4434951.566518529],[0.0]
2880.0,[1926],[1419153.188700754],[4449284.362832097],[0.0]
2881.0,[1930],[1421954.0657159989],[4458065.5979040135],[0.0]
2882.0,[1930],[1421954.0657159989],[4458065.5979040135],[0.0]
2883.0,[1930],[1421954.0657159989],[4458065.5979040135],[0.0]
2884.0,[1930],[1421954.0657159989],[4458065.5979040135],[0.0]
2885.0,[1930],[1421954.0657159989],[4458065.5979040135],[0.0]
2886.0,[1930],[1421954.0657159989],[4458065.5979040135],[0.0]
2887.0,[1930],[1421954.0657159989],[4458065.5979040135],[0.0]
2888.0,[1930],[1421954.0657159989],[4458065.5979040135],[0.0]
2889.0,[1930],[1421954.0657159989],[4458065.5979040135],[0.0]
2890.0,[1930],[1421954.0657159989],[4458065.5979040135],[0.0]
2891.0,[1930],[1421954.0657159989],[4458065.5979040135],[0.0]
2892.0,[1932],[1423485.4692526918],[4462866.861396768],[0.0]
2893.0,[1934],[1424885.180268488],[4467255.203722145],[0.0]
2894.0,[1934],[1424885.180268488],[4467255.203722145],[0.0]
2895.0,[1934],[1424885.180268488],[4467255.203722145],[0.0]
2896.0,[1934],[1424885.180268488],[4467255.203722145],[0.0]
2897.0,[1934],[1424885.180268488],[4467255.203722145],[0.0]
2898.0,[1934],[1424885.180268488],[4467255.203722145],[0.0]
2899.0,[1935],[1425698.7441789338],[4469805.75971564],[0.0]
2900.0,[1936],[1426501.466852178],[4472322.329759337],[0.0]
2901.0,[1936],[1426501.466852178],[4472322.329759337],[0.0]
2902.0,[1936],[1426501.466852178],[4472322.329759337],[0.0]
2903.0,[1936],[1426501.466852178],[4472322.329759337],[0.0]
2904.0,[1942],[1430828.0755700003],[4485887.053760121],[0.0]
2905.0,[1944],[1432173.0567708577],[4490103.769923822],[0.0]
2906.0,[1944],[1432173.0567708577],[4490103.769923822],[0.0]
2907.0,[1944],[1432173.0567708577],[4490103.769923822],[0.0]
2908.0,[1944],[1432173.0567708577],[4490103.769923822],[0.0]
2909.0,[1944],[1432173.0567708577],[4490103.769923822],[0.0]
2910.0,[1944],[1432173.0567708577],[4490103.769923822],[0.0]
