step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
2855.0,[876],[957775.5627357146],[3010231.9520964273],[4042.0]
2860.0,[878],[957775.5627357146],[3010231.9520964273],[4047.0]
2867.0,[881],[961220.3833987764],[3021032.337913937],[4051.0]
2872.0,[884],[965246.0000226062],[3033653.630395767],[4087.0]
2879.0,[891],[965246.0000226062],[3033653.630395767],[4216.0]
2884.0,[896],[973078.669943289],[3058211.2614671085],[4253.0]
2891.0,[898],[973078.669943289],[3058211.2614671085],[4279.0]
2896.0,[901],[974598.3917755089],[3062975.876384141],[4281.0]
2903.0,[906],[976755.9229487543],[3069740.228426973],[4351.0]
2910.0,[910],[982137.7960536049],[3086613.8991206563],[4358.0]
2915.0,[913],[982137.7960536049],[3086613.8991206563],[4358.0]
2922.0,[916],[983278.153555754],[3090189.1821854454],[4364.0]
2929.0,[918],[985864.3796969826],[3098297.688041786],[4364.0]
2934.0,[918],[985864.3796969826],[3098297.688041786],[4364.0]
2941.0,[925],[986958.0570304551],[3101726.60825841],[4433.0]
2946.0,[925],[986958.0570304551],[3101726.60825841],[4433.0]
2953.0,[933],[998002.952660368],[3136355.4713296946],[4434.0]
2958.0,[937],[1014493.4456149631],[3188734.270214199],[4442.0]
2965.0,[939],[1016225.0276812728],[3194163.2114853156],[4478.0]
2970.0,[940],[1016225.0276812728],[3194163.2114853156],[4498.0]
2977.0,[943],[1020086.1956723643],[3206438.0539224856],[4498.0]
2982.0,[943],[1020086.1956723643],[3206438.0539224856],[4498.0]
2989.0,[946],[1024260.8471925509],[3219667.4114709934],[4504.0]
2996.0,[947],[1025088.263426798],[3222261.536300539],[4504.0]
3001.0,[949],[1029338.0961791092],[3235585.90920232],[4524.0]
3008.0,[953],[1030717.4447058145],[3239910.469589792],[4529.0]
3015.0,[955],[1032953.4257186631],[3246920.8868374336],[4555.0]
3020.0,[956],[1032953.4257186631],[3246920.8868374336],[4572.0]
3027.0,[960],[1036560.6939785755],[3258229.3660960034],[4582.0]
3032.0,[963],[1042780.6332706485],[3277728.673214165],[4622.0]
3039.0,[966],[1046724.9957905202],[3290095.149588994],[4639.0]
3046.0,[968],[1046724.9957905202],[3290095.149588994],[4639.0]
3051.0,[971],[1049852.859373875],[3299901.7513946546],[4642.0]
3058.0,[973],[1049852.859373875],[3299901.7513946546],[4642.0]
3063.0,[977],[1052855.9120772758],[3309317.1406942606],[4664.0]
3070.0,[978],[1052855.9120772758],[3309317.1406942606],[4666.0]
3077.0,[979],[1052855.9120772758],[3309317.1406942606],[4666.0]
3082.0,[981],[1060797.6381602092],[3334213.6195090925],[4666.0]
3089.0,[983],[1067181.6786966207],[3354229.4695926937],[4666.0]
3094.0,[984],[1067962.704501936],[3356678.0964944675],[4666.0]
3101.0,[987],[1071275.8092934703],[3367065.645693168],[4666.0]
3108.0,[991],[1072778.8347081095],[3371778.0095742866],[4695.0]
3113.0,[994],[1076725.6766075166],[3384152.439663918],[4723.0]
3120.0,[998],[1080886.006510505],[3397196.145668711],[4767.0]
3125.0,[998],[1080886.006510505],[3397196.145668711],[4767.0]
3132.0,[999],[1082013.2878753499],[3400730.4356211475],[4767.0]
3139.0,[1003],[1084115.637415729],[3407321.8387500965],[4785.0]
3146.0,[1006],[1091506.9573551002],[3430495.756895649],[4789.0]
3151.0,[1009],[1091506.9573551002],[3430495.756895649],[4803.0]
3158.0,[1012],[1092825.3991827634],[3434629.3716984973],[4807.0]
3163.0,[1013],[1092825.3991827634],[3434629.3716984973],[4807.0]
3170.0,[1019],[1094525.2973509454],[3439958.997826755],[4815.0]
3175.0,[1022],[1099625.022905174],[3455947.899302941],[4829.0]
3182.0,[1029],[1102788.1474921196],[3465864.429547433],[4911.0]
3187.0,[1031],[1106321.7213987806],[3476943.0526245353],[4937.0]
3194.0,[1033],[1106321.7213987806],[3476943.0526245353],[4937.0]
3199.0,[1037],[1108291.973704293],[3483120.187817957],[4937.0]
3206.0,[1040],[1108291.973704293],[3483120.187817957],[4971.0]
3211.0,[1045],[1111686.7905654376],[3493763.8236092604],[4985.0]
3218.0,[1048],[1112764.9180252627],[3497144.0039045475],[4991.0]
3223.0,[1051],[1113310.704539354],[3498855.122404239],[4991.0]
3230.0,[1053],[1116209.1547458759],[3507942.5420507044],[5044.0]
3235.0,[1055],[1116209.1547458759],[3507942.5420507044],[5065.0]
3242.0,[1057],[1124976.155182664],[3535429.65638322],[5065.0]
3249.0,[1060],[1138452.4046239695],[3577678.1153305913],[5246.0]
3256.0,[1062],[1140862.7173918497],[3585235.1031691832],[5257.0]
3263.0,[1066],[1143404.4033363543],[3593203.4167537354],[5257.0]
3268.0,[1068],[1150299.4762670281],[3614821.5306843277],[5306.0]
3275.0,[1070],[1150299.4762670281],[3614821.5306843277],[5318.0]
3280.0,[1070],[1150299.4762670281],[3614821.5306843277],[5318.0]
3287.0,[1075],[1153364.7369318139],[3624430.6913325307],[5326.0]
3292.0,[1078],[1154715.0085203391],[3628664.099456123],[5340.0]
3299.0,[1081],[1157960.4231570105],[3638839.38360981],[5375.0]
3304.0,[1082],[1157960.4231570105],[3638839.38360981],[5375.0]
3311.0,[1084],[1163844.2183762693],[3657286.7394282897],[5375.0]
3316.0,[1088],[1170242.4288233358],[3677346.797709536],[5379.0]
3323.0,[1092],[1171082.886747526],[3679981.770236289],[5388.0]
3328.0,[1094],[1171082.886747526],[3679981.770236289],[5388.0]
3335.0,[1097],[1179969.2985443848],[3707843.273650409],[5392.0]
3340.0,[1098],[1180792.795081913],[3710425.061810332],[5403.0]
3347.0,[1100],[1182379.9437641185],[3715401.03540198],[5403.0]
3354.0,[1103],[1182379.9437641185],[3715401.03540198],[5403.0]
3359.0,[1105],[1189905.7926575604],[3738996.7538220584],[5404.0]
3366.0,[1107],[1190724.5186779771],[3741563.4854408684],[5404.0]
3371.0,[1112],[1192425.704312519],[3746897.0213828543],[5425.0]
3378.0,[1113],[1197185.6477161436],[3761820.8654101565],[5425.0]
3383.0,[1113],[1197185.6477161436],[3761820.8654101565],[5425.0]
3390.0,[1115],[1216480.317975323],[3823101.499540594],[5427.0]
3397.0,[1118],[1219362.27395181],[3832137.2126096557],[5427.0]
3402.0,[1119],[1220922.6873823851],[3837029.501952049],[5437.0]
3409.0,[1123],[1227301.3327420787],[3857028.4692589142],[5455.0]
3414.0,[1128],[1228937.0845672786],[3862156.9774522125],[5456.0]
3421.0,[1131],[1230625.751504462],[3867451.119739865],[5463.0]
3426.0,[1134],[1230625.751504462],[3867451.119739865],[5478.0]
3433.0,[1140],[1250597.8603734456],[3930892.6846907954],[5484.0]
3438.0,[1144],[1250597.8603734456],[3930892.6846907954],[5520.0]
3445.0,[1146],[1250597.8603734456],[3930892.6846907954],[5528.0]
3450.0,[1150],[1255986.7230122143],[3947787.267592618],[5543.0]
3457.0,[1151],[1256628.8501561987],[3949800.4155459898],[5561.0]
3462.0,[1156],[1262797.2949851262],[3969140.081680694],[5576.0]
3469.0,[1157],[1262797.2949851262],[3969140.081680694],[5576.0]
3474.0,[1162],[1268183.168882383],[3986026.2370294346],[5608.0]
3481.0,[1167],[1271052.8363998942],[3995023.3503581425],[5634.0]
3486.0,[1170],[1271052.8363998942],[3995023.3503581425],[5636.0]
3493.0,[1175],[1272053.4421084055],[3998160.358573806],[5637.0]
3498.0,[1178],[1274227.0876513014],[4004975.2201979226],[5637.0]
3505.0,[1181],[1275929.341526039],[4010311.718989582],[5641.0]
3510.0,[1182],[1275929.341526039],[4010311.718989582],[5674.0]
3517.0,[1185],[1280223.387939452],[4023774.8020804566],[5674.0]
3522.0,[1186],[1280223.387939452],[4023774.8020804566],[5674.0]
3529.0,[1187],[1280223.387939452],[4023774.8020804566],[5737.0]
3534.0,[1189],[1289838.59965634],[4054239.896700233],[5771.0]
3541.0,[1190],[1293878.5078469056],[4066906.2020228403],[5775.0]
3548.0,[1195],[1298805.1357880947],[4082352.3959421427],[5775.0]
3553.0,[1197],[1301170.9316778616],[4089769.815041249],[5777.0]
3560.0,[1199],[1301170.9316778616],[4089769.815041249],[5778.0]
3565.0,[1202],[1304892.8229520961],[4101438.803496265],[5779.0]
3572.0,[1206],[1310488.6682833626],[4118983.117538328],[5807.0]
3577.0,[1206],[1310488.6682833626],[4118983.117538328],[5807.0]
3584.0,[1209],[1313087.7466305762],[4127131.8105890416],[5807.0]
3591.0,[1211],[1313087.7466305762],[4127131.8105890416],[5807.0]
3596.0,[1213],[1320370.1082372142],[4149964.108337],[5810.0]
3603.0,[1213],[1320370.1082372142],[4149964.108337],[5810.0]
3608.0,[1217],[1324920.6018280315],[4164229.4625117676],[5820.0]
3615.0,[1222],[1326775.2421971024],[4170044.161270221],[5845.0]
3620.0,[1223],[1328925.0124868648],[4176784.25453047],[5864.0]
3627.0,[1226],[1332470.364639547],[4187899.870633317],[5905.0]
3632.0,[1231],[1332470.364639547],[4187899.870633317],[5939.0]
3639.0,[1234],[1332470.364639547],[4187899.870633317],[5940.0]
3644.0,[1234],[1332470.364639547],[4187899.870633317],[5940.0]
3651.0,[1237],[1332470.364639547],[4187899.870633317],[5942.0]
3656.0,[1238],[1335045.9518041941],[4195975.04850919],[5945.0]
3663.0,[1238],[1335045.9518041941],[4195975.04850919],[5945.0]
3670.0,[1241],[1336697.837330151],[4201154.0516594965],[5945.0]
3675.0,[1242],[1336697.837330151],[4201154.0516594965],[5945.0]
3682.0,[1245],[1336697.837330151],[4201154.0516594965],[5947.0]
3687.0,[1248],[1337635.8448617142],[4204094.596671501],[5950.0]
3694.0,[1252],[1337635.8448617142],[4204094.596671501],[5950.0]
3699.0,[1252],[1337635.8448617142],[4204094.596671501],[5950.0]
3706.0,[1253],[1339341.7799443542],[4209443.14776635],[6014.0]
3713.0,[1254],[1339341.7799443542],[4209443.14776635],[6014.0]
3720.0,[1257],[1346664.795265795],[4232402.988578794],[6014.0]
3727.0,[1260],[1348115.1296533225],[4236950.125352626],[6018.0]
3734.0,[1266],[1356802.1542381716],[4264184.323576749],[6159.0]
3739.0,[1269],[1361035.073756928],[4277454.192068907],[6165.0]
3746.0,[1271],[1364633.5319344394],[4288735.213303211],[6185.0]
3751.0,[1272],[1364633.5319344394],[4288735.213303211],[6185.0]
3758.0,[1274],[1364633.5319344394],[4288735.213303211],[6213.0]
3765.0,[1276],[1364633.5319344394],[4288735.213303211],[6221.0]
3770.0,[1276],[1364633.5319344394],[4288735.213303211],[6221.0]
3777.0,[1279],[1366268.0095852355],[4293859.6881954465],[6223.0]
3782.0,[1281],[1374037.4742213066],[4318219.253270265],[6234.0]
3789.0,[1283],[1376221.0121190043],[4325065.211478506],[6242.0]
3794.0,[1287],[1383026.6630040656],[4346400.9138006335],[6249.0]
3801.0,[1290],[1383026.6630040656],[4346400.9138006335],[6249.0]
3806.0,[1293],[1383026.6630040656],[4346400.9138006335],[6249.0]
3813.0,[1295],[1383026.6630040656],[4346400.9138006335],[6270.0]
3820.0,[1296],[1383026.6630040656],[4346400.9138006335],[6320.0]
3825.0,[1297],[1383026.6630040656],[4346400.9138006335],[6327.0]
3832.0,[1298],[1383026.6630040656],[4346400.9138006335],[6327.0]
3837.0,[1299],[1387098.1726778927],[4359166.249687626],[6327.0]
3844.0,[1299],[1387098.1726778927],[4359166.249687626],[6327.0]
3849.0,[1301],[1390780.2565069038],[4370709.252276127],[6331.0]
3856.0,[1304],[1393736.9909832226],[4379979.349699725],[6331.0]
3861.0,[1305],[1393736.9909832226],[4379979.349699725],[6370.0]
3868.0,[1310],[1404630.6625187811],[4414134.108978654],[6372.0]
3875.0,[1311],[1406117.0214347942],[4418794.212935722],[6372.0]
3880.0,[1315],[1410604.649746494],[4432864.061960141],[6374.0]
3887.0,[1317],[1411404.606485027],[4435371.988171413],[6431.0]
3892.0,[1321],[1414775.1710308797],[4445939.683775298],[6431.0]
3899.0,[1324],[1414775.1710308797],[4445939.683775298],[6433.0]
3904.0,[1325],[1416243.362878322],[4450542.822207852],[6433.0]
3911.0,[1330],[1416243.362878322],[4450542.822207852],[6439.0]
3916.0,[1333],[1419109.7685808577],[4459529.8285544645],[6475.0]
3923.0,[1336],[1419723.9126075502],[4461455.284178409],[6479.0]
3930.0,[1339],[1419723.9126075502],[4461455.284178409],[6479.0]
3937.0,[1341],[1419723.9126075502],[4461455.284178409],[6481.0]
3942.0,[1342],[1426994.037797495],[4484249.296735174],[6493.0]
3949.0,[1346],[1426994.037797495],[4484249.296735174],[6501.0]
3954.0,[1349],[1443231.0898771023],[4535865.169832779],[6503.0]
3961.0,[1352],[1443231.0898771023],[4535865.169832779],[6511.0]
3968.0,[1356],[1452165.3383338745],[4563875.357948783],[6610.0]
3975.0,[1356],[1452165.3383338745],[4563875.357948783],[6610.0]
3980.0,[1361],[1461895.8339856546],[4594379.7229539305],[6615.0]
3987.0,[1363],[1467315.2690670362],[4611371.273687422],[6615.0]
3992.0,[1365],[1469314.152395046],[4617638.308421607],[6615.0]
3999.0,[1368],[1469314.152395046],[4617638.308421607],[6615.0]
4004.0,[1368],[1469314.152395046],[4617638.308421607],[6615.0]
4011.0,[1370],[1469314.152395046],[4617638.308421607],[6615.0]
4016.0,[1372],[1474260.4338370438],[4633146.212538092],[6615.0]
4023.0,[1376],[1481071.9556618638],[4654636.801608851],[6663.0]
4028.0,[1377],[1483502.8633974413],[4662258.353872543],[6694.0]
4035.0,[1379],[1483502.8633974413],[4662258.353872543],[6694.0]
4040.0,[1382],[1483502.8633974413],[4662258.353872543],[6696.0]
