step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
38.0,[40],[29542.68798256384],[92622.03434073878],[0.0]
39.0,[40],[29542.68798256384],[92622.03434073878],[0.0]
40.0,[40],[29542.68798256384],[92622.03434073878],[0.0]
41.0,[40],[29542.68798256384],[92622.03434073878],[0.0]
42.0,[42],[31030.50840412586],[97286.64540435537],[0.0]
43.0,[42],[31030.50840412586],[97286.64540435537],[0.0]
44.0,[42],[31030.50840412586],[97286.64540435537],[0.0]
45.0,[42],[31030.50840412586],[97286.64540435537],[0.0]
46.0,[42],[31030.50840412586],[97286.64540435537],[0.0]
47.0,[44],[32577.545967901216],[102136.92781070314],[0.0]
48.0,[44],[32577.545967901216],[102136.92781070314],[0.0]
49.0,[44],[32577.545967901216],[102136.92781070314],[0.0]
50.0,[44],[32577.545967901216],[102136.92781070314],[0.0]
51.0,[44],[32577.545967901216],[102136.92781070314],[0.0]
52.0,[46],[34125.130912349145],[106988.92654175825],[0.0]
53.0,[46],[34125.130912349145],[106988.92654175825],[0.0]
54.0,[50],[36983.839549952936],[115951.50676491197],[0.0]
55.0,[50],[36983.839549952936],[115951.50676491197],[0.0]
56.0,[50],[36983.839549952936],[115951.50676491197],[0.0]
57.0,[52],[38473.7446840351],[120622.6497729901],[0.0]
58.0,[52],[38473.7446840351],[120622.6497729901],[0.0]
59.0,[52],[38473.7446840351],[120622.6497729901],[0.0]
60.0,[52],[38473.7446840351],[120622.6497729901],[0.0]
61.0,[52],[38473.7446840351],[120622.6497729901],[0.0]
62.0,[54],[40013.87426170982],[125451.27259044073],[0.0]
63.0,[54],[40013.87426170982],[125451.27259044073],[0.0]
64.0,[54],[40013.87426170982],[125451.27259044073],[0.0]
65.0,[54],[40013.87426170982],[125451.27259044073],[0.0]
66.0,[54],[40013.87426170982],[125451.27259044073],[0.0]
67.0,[56],[41504.959236028495],[130126.11993545381],[0.0]
68.0,[56],[41504.959236028495],[130126.11993545381],[0.0]
69.0,[56],[41504.959236028495],[130126.11993545381],[0.0]
70.0,[56],[41504.959236028495],[130126.11993545381],[0.0]
71.0,[56],[41504.959236028495],[130126.11993545381],[0.0]
72.0,[64],[47408.70090872554],[148635.50071862305],[0.0]
73.0,[68],[50130.83772077476],[157169.83257046173],[0.0]
74.0,[68],[50130.83772077476],[157169.83257046173],[0.0]
75.0,[68],[50130.83772077476],[157169.83257046173],[0.0]
76.0,[68],[50130.83772077476],[157169.83257046173],[0.0]
77.0,[68],[50130.83772077476],[157169.83257046173],[0.0]
78.0,[70],[51647.59267239605],[161925.16655442055],[0.0]
79.0,[70],[51647.59267239605],[161925.16655442055],[0.0]
80.0,[70],[51647.59267239605],[161925.16655442055],[0.0]
81.0,[70],[51647.59267239605],[161925.16655442055],[0.0]
82.0,[70],[51647.59267239605],[161925.16655442055],[0.0]
83.0,[72],[53137.981744605815],[166597.83173571687],[0.0]
84.0,[72],[53137.981744605815],[166597.83173571687],[0.0]
85.0,[72],[53137.981744605815],[166597.83173571687],[0.0]
86.0,[72],[53137.981744605815],[166597.83173571687],[0.0]
87.0,[72],[53137.981744605815],[166597.83173571687],[0.0]
88.0,[74],[54630.95709000861],[171278.60518907558],[0.0]
89.0,[74],[54630.95709000861],[171278.60518907558],[0.0]
90.0,[78],[57595.282322536936],[180572.34803537835],[0.0]
91.0,[78],[57595.282322536936],[180572.34803537835],[0.0]
92.0,[78],[57595.282322536936],[180572.34803537835],[0.0]
93.0,[80],[59127.29715644116],[185375.52776264545],[0.0]
94.0,[80],[59127.29715644116],[185375.52776264545],[0.0]
95.0,[80],[59127.29715644116],[185375.52776264545],[0.0]
96.0,[80],[59127.29715644116],[185375.52776264545],[0.0]
97.0,[80],[59127.29715644116],[185375.52776264545],[0.0]
98.0,[82],[60632.04805383645],[190093.2237599611],[0.0]
99.0,[82],[60632.04805383645],[190093.2237599611],[0.0]
100.0,[82],[60632.04805383645],[190093.2237599611],[0.0]
101.0,[82],[60632.04805383645],[190093.2237599611],[0.0]
102.0,[82],[60632.04805383645],[190093.2237599611],[0.0]
103.0,[84],[62117.78395571213],[194751.29913413065],[0.0]
104.0,[84],[62117.78395571213],[194751.29913413065],[0.0]
105.0,[84],[62117.78395571213],[194751.29913413065],[0.0]
106.0,[84],[62117.78395571213],[194751.29913413065],[0.0]
107.0,[84],[62117.78395571213],[194751.29913413065],[0.0]
108.0,[92],[68063.2138030482],[213391.3859379349],[0.0]
109.0,[96],[70852.44489181356],[222136.1065289008],[0.0]
110.0,[96],[70852.44489181356],[222136.1065289008],[0.0]
111.0,[96],[70852.44489181356],[222136.1065289008],[0.0]
112.0,[96],[70852.44489181356],[222136.1065289008],[0.0]
113.0,[96],[70852.44489181356],[222136.1065289008],[0.0]
114.0,[98],[72315.31581351253],[226722.48868322684],[0.0]
115.0,[98],[72315.31581351253],[226722.48868322684],[0.0]
116.0,[98],[72315.31581351253],[226722.48868322684],[0.0]
117.0,[98],[72315.31581351253],[226722.48868322684],[0.0]
118.0,[98],[72315.31581351253],[226722.48868322684],[0.0]
119.0,[100],[73904.24960633418],[231704.13239939968],[0.0]
120.0,[100],[73904.24960633418],[231704.13239939968],[0.0]
121.0,[100],[73904.24960633418],[231704.13239939968],[0.0]
122.0,[100],[73904.24960633418],[231704.13239939968],[0.0]
123.0,[100],[73904.24960633418],[231704.13239939968],[0.0]
124.0,[101],[74677.48266767348],[234128.3778527844],[0.0]
125.0,[102],[75407.098430766],[236415.86376025729],[0.0]
126.0,[106],[78318.535108031],[245543.7631580734],[0.0]
127.0,[106],[78318.535108031],[245543.7631580734],[0.0]
128.0,[106],[78318.535108031],[245543.7631580734],[0.0]
129.0,[108],[79829.61580946589],[250281.30591781344],[0.0]
130.0,[108],[79829.61580946589],[250281.30591781344],[0.0]
131.0,[108],[79829.61580946589],[250281.30591781344],[0.0]
132.0,[108],[79829.61580946589],[250281.30591781344],[0.0]
133.0,[108],[79829.61580946589],[250281.30591781344],[0.0]
134.0,[110],[81333.39371543426],[254995.95041135108],[0.0]
135.0,[110],[81333.39371543426],[254995.95041135108],[0.0]
136.0,[110],[81333.39371543426],[254995.95041135108],[0.0]
137.0,[110],[81333.39371543426],[254995.95041135108],[0.0]
138.0,[110],[81333.39371543426],[254995.95041135108],[0.0]
139.0,[112],[82755.04847140229],[259453.0989988504],[0.0]
140.0,[112],[82755.04847140229],[259453.0989988504],[0.0]
141.0,[112],[82755.04847140229],[259453.0989988504],[0.0]
142.0,[112],[82755.04847140229],[259453.0989988504],[0.0]
143.0,[112],[82755.04847140229],[259453.0989988504],[0.0]
144.0,[120],[88914.46556514301],[278764.1314570988],[0.0]
145.0,[124],[91803.46961991006],[287821.70450132154],[0.0]
146.0,[124],[91803.46961991006],[287821.70450132154],[0.0]
147.0,[124],[91803.46961991006],[287821.70450132154],[0.0]
148.0,[124],[91803.46961991006],[287821.70450132154],[0.0]
149.0,[124],[91803.46961991006],[287821.70450132154],[0.0]
150.0,[126],[93391.76828993487],[292801.356372636],[0.0]
151.0,[126],[93391.76828993487],[292801.356372636],[0.0]
152.0,[126],[93391.76828993487],[292801.356372636],[0.0]
153.0,[126],[93391.76828993487],[292801.356372636],[0.0]
154.0,[126],[93391.76828993487],[292801.356372636],[0.0]
155.0,[127],[94082.99130689683],[294968.4589620326],[0.0]
156.0,[128],[94841.81630396172],[297347.52913632756],[0.0]
157.0,[128],[94841.81630396172],[297347.52913632756],[0.0]
158.0,[128],[94841.81630396172],[297347.52913632756],[0.0]
159.0,[128],[94841.81630396172],[297347.52913632756],[0.0]
160.0,[130],[96389.71527602659],[302200.5117774558],[0.0]
161.0,[130],[96389.71527602659],[302200.5117774558],[0.0]
162.0,[134],[99414.99150287926],[311685.36273094383],[0.0]
163.0,[134],[99414.99150287926],[311685.36273094383],[0.0]
164.0,[134],[99414.99150287926],[311685.36273094383],[0.0]
165.0,[136],[101024.39032359114],[316731.1692632319],[0.0]
166.0,[136],[101024.39032359114],[316731.1692632319],[0.0]
167.0,[136],[101024.39032359114],[316731.1692632319],[0.0]
168.0,[136],[101024.39032359114],[316731.1692632319],[0.0]
169.0,[136],[101024.39032359114],[316731.1692632319],[0.0]
170.0,[138],[102575.63231694471],[321594.6337178524],[0.0]
171.0,[138],[102575.63231694471],[321594.6337178524],[0.0]
172.0,[138],[102575.63231694471],[321594.6337178524],[0.0]
173.0,[138],[102575.63231694471],[321594.6337178524],[0.0]
174.0,[138],[102575.63231694471],[321594.6337178524],[0.0]
175.0,[140],[104051.36206817528],[326221.3351654127],[0.0]
176.0,[140],[104051.36206817528],[326221.3351654127],[0.0]
177.0,[140],[104051.36206817528],[326221.3351654127],[0.0]
178.0,[140],[104051.36206817528],[326221.3351654127],[0.0]
179.0,[140],[104051.36206817528],[326221.3351654127],[0.0]
180.0,[148],[109999.90162669845],[344871.16429213545],[0.0]
181.0,[152],[112749.96921451413],[353493.05652555637],[0.0]
182.0,[152],[112749.96921451413],[353493.05652555637],[0.0]
183.0,[152],[112749.96921451413],[353493.05652555637],[0.0]
184.0,[152],[112749.96921451413],[353493.05652555637],[0.0]
185.0,[152],[112749.96921451413],[353493.05652555637],[0.0]
186.0,[154],[114245.7720136718],[358182.69472939236],[0.0]
187.0,[154],[114245.7720136718],[358182.69472939236],[0.0]
188.0,[154],[114245.7720136718],[358182.69472939236],[0.0]
189.0,[154],[114245.7720136718],[358182.69472939236],[0.0]
190.0,[154],[114245.7720136718],[358182.69472939236],[0.0]
191.0,[156],[115820.38852089136],[363119.4480520656],[0.0]
192.0,[156],[115820.38852089136],[363119.4480520656],[0.0]
193.0,[156],[115820.38852089136],[363119.4480520656],[0.0]
194.0,[156],[115820.38852089136],[363119.4480520656],[0.0]
195.0,[156],[115820.38852089136],[363119.4480520656],[0.0]
196.0,[158],[117431.40058306379],[368170.3148830824],[0.0]
197.0,[158],[117431.40058306379],[368170.3148830824],[0.0]
198.0,[162],[120441.11388286155],[377606.36261971365],[0.0]
199.0,[162],[120441.11388286155],[377606.36261971365],[0.0]
200.0,[162],[120441.11388286155],[377606.36261971365],[0.0]
201.0,[164],[121987.26757414195],[382453.8726893399],[0.0]
202.0,[164],[121987.26757414195],[382453.8726893399],[0.0]
203.0,[164],[121987.26757414195],[382453.8726893399],[0.0]
204.0,[164],[121987.26757414195],[382453.8726893399],[0.0]
205.0,[164],[121987.26757414195],[382453.8726893399],[0.0]
206.0,[166],[123470.28283016692],[387103.4162375519],[0.0]
207.0,[166],[123470.28283016692],[387103.4162375519],[0.0]
208.0,[166],[123470.28283016692],[387103.4162375519],[0.0]
209.0,[166],[123470.28283016692],[387103.4162375519],[0.0]
210.0,[166],[123470.28283016692],[387103.4162375519],[0.0]
211.0,[168],[124975.43854378378],[391822.38156383706],[0.0]
212.0,[168],[124975.43854378378],[391822.38156383706],[0.0]
213.0,[168],[124975.43854378378],[391822.38156383706],[0.0]
214.0,[168],[124975.43854378378],[391822.38156383706],[0.0]
215.0,[168],[124975.43854378378],[391822.38156383706],[0.0]
216.0,[176],[130907.35919743501],[410420.1144548153],[0.0]
217.0,[180],[133642.05220420915],[418993.8134098608],[0.0]
218.0,[180],[133642.05220420915],[418993.8134098608],[0.0]
219.0,[180],[133642.05220420915],[418993.8134098608],[0.0]
220.0,[180],[133642.05220420915],[418993.8134098608],[0.0]
221.0,[180],[133642.05220420915],[418993.8134098608],[0.0]
222.0,[182],[135078.66947147806],[423497.875151938],[0.0]
223.0,[182],[135078.66947147806],[423497.875151938],[0.0]
224.0,[182],[135078.66947147806],[423497.875151938],[0.0]
225.0,[182],[135078.66947147806],[423497.875151938],[0.0]
226.0,[182],[135078.66947147806],[423497.875151938],[0.0]
227.0,[184],[136458.27729521316],[427823.1713820882],[0.0]
228.0,[184],[136458.27729521316],[427823.1713820882],[0.0]
229.0,[184],[136458.27729521316],[427823.1713820882],[0.0]
230.0,[184],[136458.27729521316],[427823.1713820882],[0.0]
231.0,[184],[136458.27729521316],[427823.1713820882],[0.0]
232.0,[186],[137898.9380154924],[432339.91427457577],[0.0]
233.0,[186],[137898.9380154924],[432339.91427457577],[0.0]
234.0,[190],[140794.83384803354],[441419.09247891215],[0.0]
235.0,[190],[140794.83384803354],[441419.09247891215],[0.0]
236.0,[190],[140794.83384803354],[441419.09247891215],[0.0]
237.0,[192],[142198.77704690912],[445820.70296743175],[0.0]
238.0,[192],[142198.77704690912],[445820.70296743175],[0.0]
239.0,[192],[142198.77704690912],[445820.70296743175],[0.0]
240.0,[192],[142198.77704690912],[445820.70296743175],[0.0]
241.0,[192],[142198.77704690912],[445820.70296743175],[0.0]
242.0,[194],[143696.73536210565],[450517.10001506144],[0.0]
243.0,[194],[143696.73536210565],[450517.10001506144],[0.0]
244.0,[194],[143696.73536210565],[450517.10001506144],[0.0]
245.0,[194],[143696.73536210565],[450517.10001506144],[0.0]
246.0,[194],[143696.73536210565],[450517.10001506144],[0.0]
247.0,[196],[145137.60130138943],[455034.4840153329],[0.0]
248.0,[196],[145137.60130138943],[455034.4840153329],[0.0]
249.0,[196],[145137.60130138943],[455034.4840153329],[0.0]
250.0,[196],[145137.60130138943],[455034.4840153329],[0.0]
251.0,[196],[145137.60130138943],[455034.4840153329],[0.0]
252.0,[204],[151158.2414716871],[473910.3916793343],[0.0]
253.0,[208],[153915.26584823913],[482554.1246425664],[0.0]
254.0,[208],[153915.26584823913],[482554.1246425664],[0.0]
255.0,[208],[153915.26584823913],[482554.1246425664],[0.0]
256.0,[208],[153915.26584823913],[482554.1246425664],[0.0]
257.0,[208],[153915.26584823913],[482554.1246425664],[0.0]
258.0,[210],[155386.4437815919],[487166.5541641918],[0.0]
259.0,[210],[155386.4437815919],[487166.5541641918],[0.0]
260.0,[210],[155386.4437815919],[487166.5541641918],[0.0]
261.0,[210],[155386.4437815919],[487166.5541641918],[0.0]
262.0,[210],[155386.4437815919],[487166.5541641918],[0.0]
263.0,[212],[156939.21223347873],[492034.8051041063],[0.0]
264.0,[212],[156939.21223347873],[492034.8051041063],[0.0]
265.0,[212],[156939.21223347873],[492034.8051041063],[0.0]
266.0,[212],[156939.21223347873],[492034.8051041063],[0.0]
267.0,[212],[156939.21223347873],[492034.8051041063],[0.0]
268.0,[214],[158476.6446506727],[496854.97096123017],[0.0]
269.0,[214],[158476.6446506727],[496854.97096123017],[0.0]
270.0,[218],[161424.79740070787],[506098.00098291907],[0.0]
271.0,[218],[161424.79740070787],[506098.00098291907],[0.0]
272.0,[218],[161424.79740070787],[506098.00098291907],[0.0]
273.0,[220],[162830.8454938981],[510506.21312765614],[0.0]
274.0,[220],[162830.8454938981],[510506.21312765614],[0.0]
275.0,[220],[162830.8454938981],[510506.21312765614],[0.0]
276.0,[220],[162830.8454938981],[510506.21312765614],[0.0]
277.0,[220],[162830.8454938981],[510506.21312765614],[0.0]
278.0,[222],[164267.97172309872],[515011.87069661403],[0.0]
279.0,[222],[164267.97172309872],[515011.87069661403],[0.0]
280.0,[222],[164267.97172309872],[515011.87069661403],[0.0]
281.0,[222],[164267.97172309872],[515011.87069661403],[0.0]
282.0,[222],[164267.97172309872],[515011.87069661403],[0.0]
283.0,[224],[165627.77528378792],[519275.0669897522],[0.0]
284.0,[224],[165627.77528378792],[519275.0669897522],[0.0]
285.0,[224],[165627.77528378792],[519275.0669897522],[0.0]
286.0,[224],[165627.77528378792],[519275.0669897522],[0.0]
287.0,[224],[165627.77528378792],[519275.0669897522],[0.0]
288.0,[232],[171545.5314510134],[537828.2763168738],[0.0]
289.0,[236],[174323.37915579168],[546537.2170440834],[0.0]
290.0,[236],[174323.37915579168],[546537.2170440834],[0.0]
291.0,[236],[174323.37915579168],[546537.2170440834],[0.0]
292.0,[236],[174323.37915579168],[546537.2170440834],[0.0]
293.0,[236],[174323.37915579168],[546537.2170440834],[0.0]
294.0,[237],[175012.4770887032],[548697.5999174203],[0.0]
295.0,[237],[175012.4770887032],[548697.5999174203],[0.0]
296.0,[237],[175012.4770887032],[548697.5999174203],[0.0]
297.0,[237],[175012.4770887032],[548697.5999174203],[0.0]
298.0,[237],[175012.4770887032],[548697.5999174203],[0.0]
299.0,[238],[175693.80374114987],[550833.6241118944],[0.0]
300.0,[239],[176528.48470537332],[553450.3797482504],[0.0]
301.0,[240],[177285.55373999113],[555823.8326087872],[0.0]
302.0,[240],[177285.55373999113],[555823.8326087872],[0.0]
303.0,[240],[177285.55373999113],[555823.8326087872],[0.0]
304.0,[241],[177953.58065393238],[557918.1753189288],[0.0]
305.0,[242],[178652.82193602054],[560110.3532052406],[0.0]
306.0,[245],[180826.04750384984],[566923.5836454896],[0.0]
307.0,[246],[181539.45884168512],[569160.1798292384],[0.0]
308.0,[246],[181539.45884168512],[569160.1798292384],[0.0]
309.0,[248],[183064.92018748992],[573942.677631324],[0.0]
310.0,[248],[183064.92018748992],[573942.677631324],[0.0]
311.0,[248],[183064.92018748992],[573942.677631324],[0.0]
312.0,[248],[183064.92018748992],[573942.677631324],[0.0]
313.0,[248],[183064.92018748992],[573942.677631324],[0.0]
314.0,[250],[184398.31563270275],[578123.0398084725],[0.0]
315.0,[250],[184398.31563270275],[578123.0398084725],[0.0]
316.0,[250],[184398.31563270275],[578123.0398084725],[0.0]
317.0,[250],[184398.31563270275],[578123.0398084725],[0.0]
318.0,[250],[184398.31563270275],[578123.0398084725],[0.0]
319.0,[252],[185793.67062146543],[582497.7228157897],[0.0]
320.0,[252],[185793.67062146543],[582497.7228157897],[0.0]
321.0,[252],[185793.67062146543],[582497.7228157897],[0.0]
322.0,[252],[185793.67062146543],[582497.7228157897],[0.0]
323.0,[252],[185793.67062146543],[582497.7228157897],[0.0]
324.0,[259],[190873.7785593976],[598424.7913910258],[0.0]
325.0,[264],[194312.12151917993],[609204.5653786887],[0.0]
326.0,[264],[194312.12151917993],[609204.5653786887],[0.0]
327.0,[264],[194312.12151917993],[609204.5653786887],[0.0]
328.0,[264],[194312.12151917993],[609204.5653786887],[0.0]
329.0,[264],[194312.12151917993],[609204.5653786887],[0.0]
330.0,[266],[195775.1183259556],[613791.3431836667],[0.0]
331.0,[266],[195775.1183259556],[613791.3431836667],[0.0]
332.0,[266],[195775.1183259556],[613791.3431836667],[0.0]
333.0,[266],[195775.1183259556],[613791.3431836667],[0.0]
334.0,[266],[195775.1183259556],[613791.3431836667],[0.0]
335.0,[268],[197182.26215660194],[618202.9909908626],[0.0]
336.0,[268],[197182.26215660194],[618202.9909908626],[0.0]
337.0,[268],[197182.26215660194],[618202.9909908626],[0.0]
338.0,[268],[197182.26215660194],[618202.9909908626],[0.0]
339.0,[268],[197182.26215660194],[618202.9909908626],[0.0]
340.0,[270],[198542.06750265817],[622466.192887026],[0.0]
341.0,[270],[198542.06750265817],[622466.192887026],[0.0]
342.0,[274],[201293.04679734688],[631090.8306400483],[0.0]
343.0,[274],[201293.04679734688],[631090.8306400483],[0.0]
344.0,[274],[201293.04679734688],[631090.8306400483],[0.0]
345.0,[275],[201960.51987203813],[633183.4515884769],[0.0]
346.0,[275],[201960.51987203813],[633183.4515884769],[0.0]
347.0,[275],[201960.51987203813],[633183.4515884769],[0.0]
348.0,[275],[201960.51987203813],[633183.4515884769],[0.0]
349.0,[275],[201960.51987203813],[633183.4515884769],[0.0]
350.0,[276],[202649.60500087513],[635343.7943272941],[0.0]
351.0,[276],[202649.60500087513],[635343.7943272941],[0.0]
352.0,[276],[202649.60500087513],[635343.7943272941],[0.0]
353.0,[276],[202649.60500087513],[635343.7943272941],[0.0]
354.0,[276],[202649.60500087513],[635343.7943272941],[0.0]
355.0,[277],[203338.69159928054],[637504.1416724903],[0.0]
356.0,[277],[203338.69159928054],[637504.1416724903],[0.0]
357.0,[277],[203338.69159928054],[637504.1416724903],[0.0]
358.0,[277],[203338.69159928054],[637504.1416724903],[0.0]
359.0,[277],[203338.69159928054],[637504.1416724903],[0.0]
360.0,[281],[206239.94007913792],[646600.1012052707],[0.0]
361.0,[283],[207603.21116517897],[650874.1352007673],[0.0]
362.0,[283],[207603.21116517897],[650874.1352007673],[0.0]
363.0,[283],[207603.21116517897],[650874.1352007673],[0.0]
364.0,[283],[207603.21116517897],[650874.1352007673],[0.0]
365.0,[283],[207603.21116517897],[650874.1352007673],[0.0]
366.0,[283],[207603.21116517897],[650874.1352007673],[0.0]
367.0,[283],[207603.21116517897],[650874.1352007673],[0.0]
368.0,[283],[207603.21116517897],[650874.1352007673],[0.0]
369.0,[283],[207603.21116517897],[650874.1352007673],[0.0]
370.0,[283],[207603.21116517897],[650874.1352007673],[0.0]
371.0,[287],[210850.16270177186],[661053.4626268339],[0.0]
372.0,[287],[210850.16270177186],[661053.4626268339],[0.0]
373.0,[287],[210850.16270177186],[661053.4626268339],[0.0]
374.0,[288],[211603.1111849376],[663413.9983309786],[0.0]
375.0,[289],[212341.51885336253],[665728.9515690207],[0.0]
376.0,[289],[212341.51885336253],[665728.9515690207],[0.0]
377.0,[290],[213046.44534139996],[667938.9504965238],[0.0]
378.0,[291],[213721.26322798282],[670054.5744876028],[0.0]
379.0,[292],[214503.55972529424],[672507.1112783235],[0.0]
380.0,[293],[215176.10189527858],[674615.603057708],[0.0]
381.0,[293],[215176.10189527858],[674615.603057708],[0.0]
382.0,[295],[216652.6773431958],[679244.7769932109],[0.0]
383.0,[295],[216652.6773431958],[679244.7769932109],[0.0]
384.0,[296],[217319.65406103924],[681335.8299445674],[0.0]
385.0,[297],[218132.48297503867],[683884.0818111289],[0.0]
386.0,[299],[219634.62338021697],[688593.4181857132],[0.0]
387.0,[300],[220322.03294411852],[690748.5088664561],[0.0]
388.0,[300],[220322.03294411852],[690748.5088664561],[0.0]
389.0,[302],[221722.99905111623],[695140.6513860506],[0.0]
390.0,[302],[221722.99905111623],[695140.6513860506],[0.0]
391.0,[304],[223194.2548263234],[699753.1402413684],[0.0]
392.0,[304],[223194.2548263234],[699753.1402413684],[0.0]
393.0,[305],[223875.00859383788],[701887.3688061138],[0.0]
394.0,[306],[224673.38726685304],[704390.320971123],[0.0]
395.0,[306],[224673.38726685304],[704390.320971123],[0.0]
396.0,[312],[229106.0992012081],[718287.6237120398],[0.0]
397.0,[315],[231213.05265529064],[724893.2249400216],[0.0]
398.0,[316],[231916.61203145818],[727098.9384521376],[0.0]
399.0,[316],[231916.61203145818],[727098.9384521376],[0.0]
400.0,[317],[232651.82596129616],[729403.8800388619],[0.0]
401.0,[317],[232651.82596129616],[729403.8800388619],[0.0]
402.0,[318],[233321.21485296846],[731502.4901837987],[0.0]
403.0,[319],[233999.2407467919],[733628.1687287898],[0.0]
404.0,[319],[233999.2407467919],[733628.1687287898],[0.0]
405.0,[320],[234750.0732488272],[735982.0712405542],[0.0]
406.0,[320],[234750.0732488272],[735982.0712405542],[0.0]
407.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
408.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
409.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
410.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
411.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
412.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
413.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
414.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
415.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
416.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
417.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
418.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
419.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
420.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
421.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
422.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
423.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
424.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
425.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
426.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
427.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
428.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
429.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
430.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
431.0,[321],[235441.93656045094],[738151.1222738619],[0.0]
432.0,[325],[238613.54205116138],[748094.7723359283],[0.0]
433.0,[327],[240053.63347117126],[752609.7288731143],[0.0]
434.0,[327],[240053.63347117126],[752609.7288731143],[0.0]
435.0,[327],[240053.63347117126],[752609.7288731143],[0.0]
436.0,[327],[240053.63347117126],[752609.7288731143],[0.0]
437.0,[327],[240053.63347117126],[752609.7288731143],[0.0]
438.0,[327],[240053.63347117126],[752609.7288731143],[0.0]
439.0,[327],[240053.63347117126],[752609.7288731143],[0.0]
440.0,[328],[240890.73058157816],[755234.0588823959],[0.0]
441.0,[331],[243330.275597885],[762882.1324436205],[0.0]
442.0,[331],[243330.275597885],[762882.1324436205],[0.0]
443.0,[331],[243330.275597885],[762882.1324436205],[0.0]
444.0,[332],[244048.67867347732],[765134.3762672042],[0.0]
445.0,[334],[245584.60468322897],[769949.5856226513],[0.0]
446.0,[335],[246342.64376395257],[772326.0794001368],[0.0]
447.0,[335],[246342.64376395257],[772326.0794001368],[0.0]
448.0,[336],[247041.20638921254],[774516.1299610144],[0.0]
