step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
4722.0,[2806],[2040568.191417151],[6397519.343879962],[0.0]
4723.0,[2808],[2041933.2905868697],[6401799.108492914],[0.0]
4724.0,[2808],[2041933.2905868697],[6401799.108492914],[0.0]
4725.0,[2808],[2041933.2905868697],[6401799.108492914],[0.0]
4726.0,[2808],[2041933.2905868697],[6401799.108492914],[0.0]
4727.0,[2808],[2041933.2905868697],[6401799.108492914],[0.0]
4728.0,[2808],[2041933.2905868697],[6401799.108492914],[0.0]
4729.0,[2808],[2041933.2905868697],[6401799.108492914],[0.0]
4730.0,[2808],[2041933.2905868697],[6401799.108492914],[0.0]
4731.0,[2808],[2041933.2905868697],[6401799.108492914],[0.0]
4732.0,[2810],[2043446.448061578],[6406543.1601581825],[0.0]
4733.0,[2812],[2044833.7932592453],[6410892.71943015],[0.0]
4734.0,[2812],[2044833.7932592453],[6410892.71943015],[0.0]
4735.0,[2812],[2044833.7932592453],[6410892.71943015],[0.0]
4736.0,[2812],[2044833.7932592453],[6410892.71943015],[0.0]
4737.0,[2812],[2044833.7932592453],[6410892.71943015],[0.0]
4738.0,[2812],[2044833.7932592453],[6410892.71943015],[0.0]
4739.0,[2812],[2044833.7932592453],[6410892.71943015],[0.0]
4740.0,[2812],[2044833.7932592453],[6410892.71943015],[0.0]
4741.0,[2812],[2044833.7932592453],[6410892.71943015],[0.0]
4742.0,[2814],[2046227.5094825742],[6415262.2634717515],[0.0]
4743.0,[2816],[2047567.736927404],[6419464.04454756],[0.0]
4744.0,[2816],[2047567.736927404],[6419464.04454756],[0.0]
4745.0,[2816],[2047567.736927404],[6419464.04454756],[0.0]
4746.0,[2816],[2047567.736927404],[6419464.04454756],[0.0]
4747.0,[2816],[2047567.736927404],[6419464.04454756],[0.0]
4748.0,[2816],[2047567.736927404],[6419464.04454756],[0.0]
4749.0,[2816],[2047567.736927404],[6419464.04454756],[0.0]
4750.0,[2816],[2047567.736927404],[6419464.04454756],[0.0]
