step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
3043.0,[2375],[1988402.7777777812],[6233715.277777763],[0.0]
3044.0,[2375],[1988402.7777777812],[6233715.277777763],[0.0]
3045.0,[2376],[1989240.0000000035],[6236339.999999985],[0.0]
3046.0,[2376],[1989240.0000000035],[6236339.999999985],[0.0]
3047.0,[2376],[1989240.0000000035],[6236339.999999985],[0.0]
3048.0,[2376],[1989240.0000000035],[6236339.999999985],[0.0]
3049.0,[2376],[1989240.0000000035],[6236339.999999985],[0.0]
3050.0,[2376],[1989240.0000000035],[6236339.999999985],[0.0]
3051.0,[2376],[1989240.0000000035],[6236339.999999985],[0.0]
3052.0,[2376],[1989240.0000000035],[6236339.999999985],[0.0]
3053.0,[2381],[1993426.1111111145],[6249463.611111096],[0.0]
3054.0,[2381],[1993426.1111111145],[6249463.611111096],[0.0]
3055.0,[2381],[1993426.1111111145],[6249463.611111096],[0.0]
3056.0,[2384],[1995937.7777777812],[6257337.777777763],[0.0]
3057.0,[2384],[1995937.7777777812],[6257337.777777763],[0.0]
3058.0,[2384],[1995937.7777777812],[6257337.777777763],[0.0]
3059.0,[2384],[1995937.7777777812],[6257337.777777763],[0.0]
3060.0,[2388],[1999286.6666666702],[6267836.666666652],[0.0]
3061.0,[2388],[1999286.6666666702],[6267836.666666652],[0.0]
3062.0,[2388],[1999286.6666666702],[6267836.666666652],[0.0]
3063.0,[2388],[1999286.6666666702],[6267836.666666652],[0.0]
3064.0,[2388],[1999286.6666666702],[6267836.666666652],[0.0]
3065.0,[2388],[1999286.6666666702],[6267836.666666652],[0.0]
3066.0,[2388],[1999286.6666666702],[6267836.666666652],[0.0]
3067.0,[2388],[1999286.6666666702],[6267836.666666652],[0.0]
3068.0,[2393],[2003472.7777777812],[6280960.277777763],[0.0]
3069.0,[2393],[2003472.7777777812],[6280960.277777763],[0.0]
3070.0,[2393],[2003472.7777777812],[6280960.277777763],[0.0]
3071.0,[2396],[2005984.444444448],[6288834.44444443],[0.0]
3072.0,[2396],[2005984.444444448],[6288834.44444443],[0.0]
3073.0,[2396],[2005984.444444448],[6288834.44444443],[0.0]
3074.0,[2396],[2005984.444444448],[6288834.44444443],[0.0]
3075.0,[2396],[2005984.444444448],[6288834.44444443],[0.0]
3076.0,[2396],[2005984.444444448],[6288834.44444443],[0.0]
3077.0,[2396],[2005984.444444448],[6288834.44444443],[0.0]
3078.0,[2399],[2008496.1111111147],[6296708.611111097],[0.0]
3079.0,[2399],[2008496.1111111147],[6296708.611111097],[0.0]
3080.0,[2399],[2008496.1111111147],[6296708.611111097],[0.0]
3081.0,[2399],[2008496.1111111147],[6296708.611111097],[0.0]
3082.0,[2403],[2011845.0000000037],[6307207.499999986],[0.0]
3083.0,[2403],[2011845.0000000037],[6307207.499999986],[0.0]
3084.0,[2403],[2011845.0000000037],[6307207.499999986],[0.0]
3085.0,[2406],[2014356.6666666705],[6315081.666666653],[0.0]
3086.0,[2407],[2015193.8888888927],[6317706.388888875],[0.0]
3087.0,[2407],[2015193.8888888927],[6317706.388888875],[0.0]
3088.0,[2407],[2015193.8888888927],[6317706.388888875],[0.0]
3089.0,[2407],[2015193.8888888927],[6317706.388888875],[0.0]
3090.0,[2407],[2015193.8888888927],[6317706.388888875],[0.0]
3091.0,[2407],[2015193.8888888927],[6317706.388888875],[0.0]
3092.0,[2407],[2015193.8888888927],[6317706.388888875],[0.0]
3093.0,[2407],[2015193.8888888927],[6317706.388888875],[0.0]
3094.0,[2407],[2015193.8888888927],[6317706.388888875],[0.0]
3095.0,[2407],[2015193.8888888927],[6317706.388888875],[0.0]
3096.0,[2413],[2020217.222222226],[6333454.722222208],[0.0]
3097.0,[2414],[2021054.4444444482],[6336079.44444443],[0.0]
3098.0,[2414],[2021054.4444444482],[6336079.44444443],[0.0]
3099.0,[2417],[2023566.111111115],[6343953.611111097],[0.0]
3100.0,[2418],[2024403.3333333372],[6346578.333333319],[0.0]
3101.0,[2418],[2024403.3333333372],[6346578.333333319],[0.0]
3102.0,[2419],[2025240.5555555595],[6349203.055555541],[0.0]
3103.0,[2419],[2025240.5555555595],[6349203.055555541],[0.0]
3104.0,[2419],[2025240.5555555595],[6349203.055555541],[0.0]
3105.0,[2419],[2025240.5555555595],[6349203.055555541],[0.0]
3106.0,[2419],[2025240.5555555595],[6349203.055555541],[0.0]
3107.0,[2419],[2025240.5555555595],[6349203.055555541],[0.0]
3108.0,[2420],[2026077.7777777817],[6351827.777777763],[0.0]
3109.0,[2420],[2026077.7777777817],[6351827.777777763],[0.0]
3110.0,[2420],[2026077.7777777817],[6351827.777777763],[0.0]
3111.0,[2425],[2030263.8888888927],[6364951.388888874],[0.0]
3112.0,[2425],[2030263.8888888927],[6364951.388888874],[0.0]
3113.0,[2425],[2030263.8888888927],[6364951.388888874],[0.0]
3114.0,[2429],[2033612.7777777817],[6375450.277777763],[0.0]
3115.0,[2429],[2033612.7777777817],[6375450.277777763],[0.0]
3116.0,[2430],[2034450.000000004],[6378074.999999985],[0.0]
3117.0,[2430],[2034450.000000004],[6378074.999999985],[0.0]
3118.0,[2430],[2034450.000000004],[6378074.999999985],[0.0]
3119.0,[2431],[2035287.2222222262],[6380699.722222207],[0.0]
3120.0,[2431],[2035287.2222222262],[6380699.722222207],[0.0]
3121.0,[2431],[2035287.2222222262],[6380699.722222207],[0.0]
3122.0,[2431],[2035287.2222222262],[6380699.722222207],[0.0]
3123.0,[2431],[2035287.2222222262],[6380699.722222207],[0.0]
3124.0,[2431],[2035287.2222222262],[6380699.722222207],[0.0]
3125.0,[2436],[2039473.3333333372],[6393823.333333318],[0.0]
3126.0,[2436],[2039473.3333333372],[6393823.333333318],[0.0]
3127.0,[2436],[2039473.3333333372],[6393823.333333318],[0.0]
3128.0,[2439],[2041985.000000004],[6401697.499999985],[0.0]
3129.0,[2439],[2041985.000000004],[6401697.499999985],[0.0]
3130.0,[2439],[2041985.000000004],[6401697.499999985],[0.0]
3131.0,[2439],[2041985.000000004],[6401697.499999985],[0.0]
3132.0,[2441],[2043659.4444444485],[6406946.944444429],[0.0]
3133.0,[2442],[2044496.6666666707],[6409571.666666651],[0.0]
3134.0,[2442],[2044496.6666666707],[6409571.666666651],[0.0]
3135.0,[2442],[2044496.6666666707],[6409571.666666651],[0.0]
3136.0,[2442],[2044496.6666666707],[6409571.666666651],[0.0]
3137.0,[2442],[2044496.6666666707],[6409571.666666651],[0.0]
3138.0,[2442],[2044496.6666666707],[6409571.666666651],[0.0]
3139.0,[2442],[2044496.6666666707],[6409571.666666651],[0.0]
3140.0,[2447],[2048682.7777777817],[6422695.277777762],[0.0]
3141.0,[2447],[2048682.7777777817],[6422695.277777762],[0.0]
3142.0,[2447],[2048682.7777777817],[6422695.277777762],[0.0]
3143.0,[2450],[2051194.4444444485],[6430569.444444429],[0.0]
3144.0,[2450],[2051194.4444444485],[6430569.444444429],[0.0]
3145.0,[2450],[2051194.4444444485],[6430569.444444429],[0.0]
3146.0,[2450],[2051194.4444444485],[6430569.444444429],[0.0]
3147.0,[2450],[2051194.4444444485],[6430569.444444429],[0.0]
3148.0,[2450],[2051194.4444444485],[6430569.444444429],[0.0]
3149.0,[2450],[2051194.4444444485],[6430569.444444429],[0.0]
3150.0,[2453],[2053706.1111111152],[6438443.611111096],[0.0]
3151.0,[2453],[2053706.1111111152],[6438443.611111096],[0.0]
3152.0,[2453],[2053706.1111111152],[6438443.611111096],[0.0]
3153.0,[2453],[2053706.1111111152],[6438443.611111096],[0.0]
3154.0,[2457],[2057055.0000000042],[6448942.499999985],[0.0]
3155.0,[2457],[2057055.0000000042],[6448942.499999985],[0.0]
3156.0,[2458],[2057892.2222222264],[6451567.222222207],[0.0]
3157.0,[2461],[2060403.8888888932],[6459441.388888874],[0.0]
3158.0,[2461],[2060403.8888888932],[6459441.388888874],[0.0]
3159.0,[2461],[2060403.8888888932],[6459441.388888874],[0.0]
3160.0,[2461],[2060403.8888888932],[6459441.388888874],[0.0]
3161.0,[2461],[2060403.8888888932],[6459441.388888874],[0.0]
3162.0,[2461],[2060403.8888888932],[6459441.388888874],[0.0]
3163.0,[2461],[2060403.8888888932],[6459441.388888874],[0.0]
3164.0,[2461],[2060403.8888888932],[6459441.388888874],[0.0]
3165.0,[2461],[2060403.8888888932],[6459441.388888874],[0.0]
3166.0,[2461],[2060403.8888888932],[6459441.388888874],[0.0]
3167.0,[2461],[2060403.8888888932],[6459441.388888874],[0.0]
3168.0,[2468],[2066264.4444444487],[6477814.44444443],[0.0]
3169.0,[2468],[2066264.4444444487],[6477814.44444443],[0.0]
3170.0,[2468],[2066264.4444444487],[6477814.44444443],[0.0]
3171.0,[2473],[2070450.5555555597],[6490938.055555541],[0.0]
3172.0,[2473],[2070450.5555555597],[6490938.055555541],[0.0]
3173.0,[2473],[2070450.5555555597],[6490938.055555541],[0.0]
3174.0,[2473],[2070450.5555555597],[6490938.055555541],[0.0]
3175.0,[2473],[2070450.5555555597],[6490938.055555541],[0.0]
3176.0,[2473],[2070450.5555555597],[6490938.055555541],[0.0]
3177.0,[2473],[2070450.5555555597],[6490938.055555541],[0.0]
3178.0,[2473],[2070450.5555555597],[6490938.055555541],[0.0]
3179.0,[2473],[2070450.5555555597],[6490938.055555541],[0.0]
3180.0,[2473],[2070450.5555555597],[6490938.055555541],[0.0]
3181.0,[2473],[2070450.5555555597],[6490938.055555541],[0.0]
3182.0,[2473],[2070450.5555555597],[6490938.055555541],[0.0]
3183.0,[2479],[2075473.888888893],[6506686.388888874],[0.0]
3184.0,[2479],[2075473.888888893],[6506686.388888874],[0.0]
3185.0,[2479],[2075473.888888893],[6506686.388888874],[0.0]
3186.0,[2482],[2077985.5555555597],[6514560.555555541],[0.0]
3187.0,[2482],[2077985.5555555597],[6514560.555555541],[0.0]
3188.0,[2483],[2078822.777777782],[6517185.277777763],[0.0]
3189.0,[2484],[2079660.0000000042],[6519809.999999985],[0.0]
3190.0,[2484],[2079660.0000000042],[6519809.999999985],[0.0]
3191.0,[2484],[2079660.0000000042],[6519809.999999985],[0.0]
3192.0,[2485],[2080497.2222222264],[6522434.722222207],[0.0]
3193.0,[2485],[2080497.2222222264],[6522434.722222207],[0.0]
3194.0,[2485],[2080497.2222222264],[6522434.722222207],[0.0]
3195.0,[2485],[2080497.2222222264],[6522434.722222207],[0.0]
3196.0,[2485],[2080497.2222222264],[6522434.722222207],[0.0]
3197.0,[2490],[2084683.3333333374],[6535558.333333318],[0.0]
3198.0,[2491],[2085520.5555555597],[6538183.05555554],[0.0]
3199.0,[2491],[2085520.5555555597],[6538183.05555554],[0.0]
3200.0,[2494],[2088032.2222222264],[6546057.222222207],[0.0]
3201.0,[2494],[2088032.2222222264],[6546057.222222207],[0.0]
3202.0,[2494],[2088032.2222222264],[6546057.222222207],[0.0]
3203.0,[2494],[2088032.2222222264],[6546057.222222207],[0.0]
3204.0,[2497],[2090543.8888888932],[6553931.388888874],[0.0]
3205.0,[2497],[2090543.8888888932],[6553931.388888874],[0.0]
3206.0,[2497],[2090543.8888888932],[6553931.388888874],[0.0]
3207.0,[2497],[2090543.8888888932],[6553931.388888874],[0.0]
3208.0,[2497],[2090543.8888888932],[6553931.388888874],[0.0]
3209.0,[2497],[2090543.8888888932],[6553931.388888874],[0.0]
